ConflictId,Year,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
1-138,1974,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,1,0,2,1/19/74,1,1/20/74,2,1,12/31/74,5,710,,816,,"710, 816",3,4.0-2015
1-138,1978,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,1,0,2,1/19/74,1,12/31/78,5,0,,,710,,816,,"710, 816",3,4.0-2015
1-138,1979,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,2,1,2,1/19/74,1,12/31/78,5,0,,,710,,816,,"710, 816",3,4.0-2015
1-138,1980,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,1,1,2,1/19/74,1,12/31/78,5,0,,,710,,816,,"710, 816",3,4.0-2015
1-138,1981,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,1,1,2,1/19/74,1,12/31/78,5,1,12/31/81,5,710,,816,,"710, 816",3,4.0-2015
1-138,1983,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,1,1,2,1/19/74,1,12/31/83,5,0,,,710,,816,,"710, 816",3,4.0-2015
1-138,1984,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,1,1,2,1/19/74,1,12/31/83,5,1,12/31/84,5,710,,816,,"710, 816",3,4.0-2015
1-138,1986,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,1,1,2,1/19/74,1,12/31/86,5,0,,,710,,816,,"710, 816",3,4.0-2015
1-138,1987,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,1,1,2,1/19/74,1,12/31/86,5,0,,,710,,816,,"710, 816",3,4.0-2015
1-138,1988,"China, Vietnam (North Vietnam)",Government of China,,Government of Vietnam (North Vietnam),816,,1,Various,1,1,2,1/19/74,1,12/31/86,5,1,12/31/88,5,710,,816,,"710, 816",3,4.0-2015
1-139,1979,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,4.0-2015
1-139,1980,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,4.0-2015
1-139,1981,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,4.0-2015
1-139,1982,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,4.0-2015
1-139,1983,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,4.0-2015
1-139,1984,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,4.0-2015
1-139,1985,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,4.0-2015
1-139,1986,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,4.0-2015
1-139,1987,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,0,,,750,,,,750,3,4.0-2015
1-139,1988,India,Government of India,,TNV,1148,,1,Tripura,1,0,3,7/9/79,1,12/31/79,5,1,8/12/88,1,750,,,,750,3,4.0-2015
1-139,1992,India,Government of India,,ATTF,1149,,1,Tripura,1,0,3,7/9/79,1,10/12/92,1,1,12/31/92,1,750,,,,750,3,4.0-2015
1-139,1997,India,Government of India,,ATTF; NLFT,"1149, 1150",,1,Tripura,1,0,3,7/9/79,1,6/10/97,1,1,11/7/97,1,750,,,,750,3,4.0-2015
1-139,1999,India,Government of India,,NLFT,1150,,1,Tripura,1,0,3,7/9/79,1,9/26/99,1,0,,,750,,,,750,3,4.0-2015
1-139,2000,India,Government of India,,NLFT,1150,,1,Tripura,1,0,3,7/9/79,1,9/26/99,1,0,,,750,,,,750,3,4.0-2015
1-139,2001,India,Government of India,,NLFT,1150,,1,Tripura,1,0,3,7/9/79,1,9/26/99,1,0,,,750,,,,750,3,4.0-2015
1-139,2002,India,Government of India,,NLFT,1150,,1,Tripura,1,0,3,7/9/79,1,9/26/99,1,0,,,750,,,,750,3,4.0-2015
1-139,2003,India,Government of India,,NLFT,1150,,1,Tripura,1,0,3,7/9/79,1,9/26/99,1,0,,,750,,,,750,3,4.0-2015
1-139,2004,India,Government of India,,NLFT-B,2939,,1,Tripura,1,0,3,7/9/79,1,9/26/99,1,1,12/28/04,1,750,,,,750,3,4.0-2015
14-Jan,1946,Russia (Soviet Union),Government of Russia (Soviet Union),,UPA,1016,,1,Ukraine,2,1,3,12/31/41,5,12/31/46,5,0,,,365,,,,365,1,4.0-2015
14-Jan,1947,Russia (Soviet Union),Government of Russia (Soviet Union),,UPA,1016,,1,Ukraine,2,1,3,12/31/41,5,12/31/46,5,0,,,365,,,,365,1,4.0-2015
14-Jan,1948,Russia (Soviet Union),Government of Russia (Soviet Union),,UPA,1016,,1,Ukraine,2,1,3,12/31/41,5,12/31/46,5,0,,,365,,,,365,1,4.0-2015
14-Jan,1949,Russia (Soviet Union),Government of Russia (Soviet Union),,UPA,1016,,1,Ukraine,1,1,3,12/31/41,5,12/31/46,5,0,,,365,,,,365,1,4.0-2015
14-Jan,1950,Russia (Soviet Union),Government of Russia (Soviet Union),,UPA,1016,,1,Ukraine,1,1,3,12/31/41,5,12/31/46,5,1,12/31/50,5,365,,,,365,1,4.0-2015
1-140,1977,Nicaragua,Government of Nicaragua,,FSLN,1619,,2,,1,0,3,12/27/74,2,10/10/77,1,0,,,93,,,,93,5,4.0-2015
1-140,1978,Nicaragua,Government of Nicaragua,,FSLN,1619,,2,,2,1,3,12/27/74,2,10/10/77,1,0,,,93,,,,93,5,4.0-2015
1-140,1979,Nicaragua,Government of Nicaragua,,FSLN,1619,,2,,2,1,3,12/27/74,2,10/10/77,1,1,7/19/79,1,93,,,,93,5,4.0-2015
1-140,1982,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1,1,3,12/27/74,2,4/17/82,1,0,,,93,,,,93,5,4.0-2015
1-140,1983,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,2,1,3,12/27/74,2,4/17/82,1,0,,,93,,,,93,5,4.0-2015
1-140,1984,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,2,1,3,12/27/74,2,4/17/82,1,0,,,93,,,,93,5,4.0-2015
1-140,1985,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,2,1,3,12/27/74,2,4/17/82,1,0,,,93,,,,93,5,4.0-2015
1-140,1986,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,2,1,3,12/27/74,2,4/17/82,1,0,,,93,,,,93,5,4.0-2015
1-140,1987,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,2,1,3,12/27/74,2,4/17/82,1,0,,,93,,,,93,5,4.0-2015
1-140,1988,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,2,1,3,12/27/74,2,4/17/82,1,0,,,93,,,,93,5,4.0-2015
1-140,1989,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1,1,3,12/27/74,2,4/17/82,1,0,,,93,,,,93,5,4.0-2015
1-140,1990,Nicaragua,Government of Nicaragua,,Contras/FDN,1620,,2,,1,1,3,12/27/74,2,4/17/82,1,1,4/15/90,2,93,,,,93,5,4.0-2015
1-141,1982,Somalia,Government of Somalia,,SSDF,1349,,2,,1,0,3,1/18/82,1,12/31/82,5,0,,,520,,,,520,4,4.0-2015
1-141,1983,Somalia,Government of Somalia,,SNM; SSDF,"1350, 1349",,2,,1,0,3,1/18/82,1,12/31/82,5,0,,,520,,,,520,4,4.0-2015
1-141,1984,Somalia,Government of Somalia,,SNM; SSDF,"1350, 1349",,2,,1,0,3,1/18/82,1,12/31/82,5,1,12/31/84,5,520,,,,520,4,4.0-2015
1-141,1986,Somalia,Government of Somalia,,SNM,1350,,2,,1,0,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1987,Somalia,Government of Somalia,,SNM,1350,,2,,1,0,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1988,Somalia,Government of Somalia,,SNM,1350,,2,,2,1,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1989,Somalia,Government of Somalia,,SNM; SPM,"1350, 1351",,2,,1,1,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1990,Somalia,Government of Somalia,,SNM; SPM; USC/SSA,"1350, 1351, 1352",,2,,2,1,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1991,Somalia,Government of Somalia,,SNM; SPM; USC/SNA; USC/SSA,"1350, 1351, 1353, 1352",,2,,2,1,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1992,Somalia,Government of Somalia,,USC/SNA,1353,,2,,2,1,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1993,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1,1,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1994,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1,1,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1995,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1,1,3,1/18/82,1,3/3/86,2,0,,,520,,,,520,4,4.0-2015
1-141,1996,Somalia,Government of Somalia,,USC/SNA,1353,,2,,1,1,3,1/18/82,1,3/3/86,2,1,12/20/96,1,520,,,,520,4,4.0-2015
1-141,2001,Somalia,Government of Somalia,,SRRC,1354,,2,,1,1,3,1/18/82,1,5/12/01,2,0,,,520,,,,520,4,4.0-2015
1-141,2002,Somalia,Government of Somalia,,SRRC,1354,,2,,1,1,3,1/18/82,1,5/12/01,2,1,10/28/02,1,520,,,,520,4,4.0-2015
1-141,2006,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,1355,,2,,1,1,4,1/18/82,1,10/24/06,1,0,,,520,530,,,520,4,4.0-2015
1-141,2007,Somalia,Government of Somalia,Government of Ethiopia,ARS/UIC,1355,,2,,2,1,4,1/18/82,1,10/24/06,1,0,,,520,530,,,520,4,4.0-2015
1-141,2008,Somalia,Government of Somalia,Government of Ethiopia,Al-Shabaab; ARS/UIC,"1578, 1355",,2,,2,1,4,1/18/82,1,10/24/06,1,0,,,520,530,,,520,4,4.0-2015
1-141,2009,Somalia,Government of Somalia,Government of Ethiopia,Al-Shabaab; Hizbul Islam,"1578, 1882",,2,,2,1,4,1/18/82,1,10/24/06,1,0,,,520,530,,,520,4,4.0-2015
1-141,2010,Somalia,Government of Somalia,Government of Ethiopia,Al-Shabaab; Hizbul Islam,"1578, 1882",,2,,2,1,4,1/18/82,1,10/24/06,1,0,,,520,530,,,520,4,4.0-2015
1-141,2011,Somalia,Government of Somalia,Government of Ethiopia; Government of Kenya,Al-Shabaab,1578,,2,,2,1,4,1/18/82,1,10/24/06,1,0,,,520,"530, 501",,,520,4,4.0-2015
1-141,2012,Somalia,Government of Somalia,Government of Burundi; Government of Djibouti; Government of Ethiopia; Government of Ghana; Government of Kenya; Government of Nigeria; Government of Sierra Leone; Government of Uganda,Al-Shabaab,1578,,2,,2,1,4,1/18/82,1,10/24/06,1,0,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,4.0-2015
1-141,2013,Somalia,Government of Somalia,Government of Burundi; Government of Djibouti; Government of Ethiopia; Government of Ghana; Government of Kenya; Government of Nigeria; Government of Sierra Leone; Government of Uganda,Al-Shabaab,1578,,2,,1,1,4,1/18/82,1,10/24/06,1,0,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,4.0-2015
1-141,2014,Somalia,Government of Somalia,Government of Burundi; Government of Djibouti; Government of Ethiopia; Government of Ghana; Government of Kenya; Government of Nigeria; Government of Sierra Leone; Government of Uganda,Al-Shabaab,1578,,2,,2,1,4,1/18/82,1,10/24/06,1,0,,,520,"516, 522, 530, 452, 501, 475, 451, 500",,,520,4,4.0-2015
1-143,1979,Iran,Government of Iran,,MEK,1151,,2,,1,0,3,8/13/72,1,12/31/79,5,0,,,630,,,,630,2,4.0-2015
1-143,1980,Iran,Government of Iran,,MEK,1151,,2,,1,0,3,8/13/72,1,12/31/79,5,0,,,630,,,,630,2,4.0-2015
1-143,1981,Iran,Government of Iran,,MEK,1151,,2,,2,1,3,8/13/72,1,12/31/79,5,0,,,630,,,,630,2,4.0-2015
1-143,1982,Iran,Government of Iran,,MEK,1151,,2,,2,1,3,8/13/72,1,12/31/79,5,1,12/31/82,5,630,,,,630,2,4.0-2015
1-143,1986,Iran,Government of Iran,,MEK,1151,,2,,1,1,3,8/13/72,1,12/31/86,5,0,,,630,,,,630,2,4.0-2015
1-143,1987,Iran,Government of Iran,,MEK,1151,,2,,1,1,3,8/13/72,1,12/31/86,5,0,,,630,,,,630,2,4.0-2015
1-143,1988,Iran,Government of Iran,,MEK,1151,,2,,1,1,3,8/13/72,1,12/31/86,5,1,12/31/88,5,630,,,,630,2,4.0-2015
1-143,1991,Iran,Government of Iran,,MEK,1151,,2,,1,1,3,8/13/72,1,4/3/91,3,1,4/3/91,3,630,,,,630,2,4.0-2015
1-143,1993,Iran,Government of Iran,,MEK,1151,,2,,1,1,3,8/13/72,1,4/9/93,1,1,12/11/93,1,630,,,,630,2,4.0-2015
1-143,1997,Iran,Government of Iran,,MEK,1151,,2,,1,1,3,8/13/72,1,2/18/97,1,1,11/2/97,1,630,,,,630,2,4.0-2015
1-143,1999,Iran,Government of Iran,,MEK,1151,,2,,1,1,3,8/13/72,1,11/25/99,1,0,,,630,,,,630,2,4.0-2015
1-143,2000,Iran,Government of Iran,,MEK,1151,,2,,1,1,3,8/13/72,1,11/25/99,1,0,,,630,,,,630,2,4.0-2015
1-143,2001,Iran,Government of Iran,,MEK,1151,,2,,1,1,3,8/13/72,1,11/25/99,1,1,9/16/01,1,630,,,,630,2,4.0-2015
1-143,2005,Iran,Government of Iran,,PJAK,1152,,2,,1,1,3,8/13/72,1,8/7/05,1,0,,,630,,,,630,2,4.0-2015
1-143,2006,Iran,Government of Iran,,Jondullah; PJAK,"1153, 1152",,2,,1,1,3,8/13/72,1,8/7/05,1,0,,,630,,,,630,2,4.0-2015
1-143,2007,Iran,Government of Iran,,Jondullah; PJAK,"1153, 1152",,2,,1,1,3,8/13/72,1,8/7/05,1,0,,,630,,,,630,2,4.0-2015
1-143,2008,Iran,Government of Iran,,Jondullah; PJAK,"1153, 1152",,2,,1,1,3,8/13/72,1,8/7/05,1,0,,,630,,,,630,2,4.0-2015
1-143,2009,Iran,Government of Iran,,Jondullah; PJAK,"1153, 1152",,2,,1,1,3,8/13/72,1,8/7/05,1,0,,,630,,,,630,2,4.0-2015
1-143,2010,Iran,Government of Iran,,Jondullah,1153,,2,,1,1,3,8/13/72,1,8/7/05,1,0,,,630,,,,630,2,4.0-2015
1-143,2011,Iran,Government of Iran,,PJAK,1152,,2,,1,1,3,8/13/72,1,8/7/05,1,1,12/27/11,1,630,,,,630,2,4.0-2015
1-144,1979,Iran,Government of Iran,,APCO,1154,,1,Arabistan,1,0,3,5/30/79,1,5/31/79,1,0,,,630,,,,630,2,4.0-2015
1-144,1980,Iran,Government of Iran,,APCO,1154,,1,Arabistan,1,0,3,5/30/79,1,5/31/79,1,1,12/31/80,5,630,,,,630,2,4.0-2015
1-145,1979,Saudi Arabia,Government of Saudi Arabia,,JSM,1155,,2,,1,0,3,11/20/79,1,11/20/79,1,1,12/4/79,1,670,,,,670,2,4.0-2015
1-146,1980,Liberia,Government of Liberia,,Military faction (forces of Samuel Doe),1357,,2,,1,0,3,4/12/80,1,4/12/80,1,1,4/14/80,1,450,,,,450,4,4.0-2015
1-146,1989,Liberia,Government of Liberia,,NPFL,1358,,2,,1,0,3,4/12/80,1,12/26/89,1,0,,,450,,,,450,4,4.0-2015
1-146,1990,Liberia,Government of Liberia,,INPFL; NPFL,"1359, 1358",,2,,1,0,3,4/12/80,1,12/26/89,1,1,12/31/90,5,450,,,,450,4,4.0-2015
1-146,2000,Liberia,Government of Liberia,,LURD,1360,,2,,1,0,3,4/12/80,1,5/31/00,3,0,,,450,,,,450,4,4.0-2015
1-146,2001,Liberia,Government of Liberia,,LURD,1360,,2,,1,0,3,4/12/80,1,5/31/00,3,0,,,450,,,,450,4,4.0-2015
1-146,2002,Liberia,Government of Liberia,,LURD,1360,,2,,1,1,3,4/12/80,1,5/31/00,3,0,,,450,,,,450,4,4.0-2015
1-146,2003,Liberia,Government of Liberia,,LURD; MODEL,"1360, 1361",,2,,2,1,3,4/12/80,1,5/31/00,3,1,11/21/03,1,450,,,,450,4,4.0-2015
1-147,1978,Spain,Government of Spain,,ETA,1156,,1,Basque,1,0,3,6/7/68,1,10/22/78,1,0,,,230,,,,230,1,4.0-2015
1-147,1979,Spain,Government of Spain,,ETA,1156,,1,Basque,1,0,3,6/7/68,1,10/22/78,1,0,,,230,,,,230,1,4.0-2015
1-147,1980,Spain,Government of Spain,,ETA,1156,,1,Basque,1,0,3,6/7/68,1,10/22/78,1,0,,,230,,,,230,1,4.0-2015
1-147,1981,Spain,Government of Spain,,ETA,1156,,1,Basque,1,0,3,6/7/68,1,10/22/78,1,0,,,230,,,,230,1,4.0-2015
1-147,1982,Spain,Government of Spain,,ETA,1156,,1,Basque,1,0,3,6/7/68,1,10/22/78,1,1,12/29/82,5,230,,,,230,1,4.0-2015
1-147,1985,Spain,Government of Spain,,ETA,1156,,1,Basque,1,0,3,6/7/68,1,12/23/85,1,0,,,230,,,,230,1,4.0-2015
1-147,1986,Spain,Government of Spain,,ETA,1156,,1,Basque,1,0,3,6/7/68,1,12/23/85,1,0,,,230,,,,230,1,4.0-2015
1-147,1987,Spain,Government of Spain,,ETA,1156,,1,Basque,1,0,3,6/7/68,1,12/23/85,1,1,12/31/87,5,230,,,,230,1,4.0-2015
1-147,1991,Spain,Government of Spain,,ETA,1156,,1,Basque,1,0,3,6/7/68,1,6/28/91,1,1,12/13/91,1,230,,,,230,1,4.0-2015
1-148,1980,Tunisia,Government of Tunisia,,R̩sistance Arm̩e Tunisienne,1362,,2,,1,0,3,1/27/80,1,1/28/80,2,1,1/28/80,1,616,,,,616,4,4.0-2015
1-149,1981,Gambia,Government of Gambia,Government of Senegal,NRC,1363,,2,,1,0,4,7/30/81,1,7/30/81,1,1,8/5/81,1,420,433,,,420,4,4.0-2015
15-Jan,1946,"France, Thailand",Government of France,,Government of Thailand,800,,1,Northern Cambodia,1,0,2,5/7/46,1,5/7/46,1,1,11/17/46,1,220,,800,,"220, 800","1, 3",4.0-2015
1-150,1981,South Africa,Government of South Africa,,ANC,1364,,2,,1,0,3,2/1/78,1,8/7/81,1,0,,,560,,,,560,4,4.0-2015
1-150,1982,South Africa,Government of South Africa,,ANC,1364,,2,,1,0,3,2/1/78,1,8/7/81,1,0,,,560,,,,560,4,4.0-2015
1-150,1983,South Africa,Government of South Africa,,ANC,1364,,2,,1,0,3,2/1/78,1,8/7/81,1,1,12/31/83,5,560,,,,560,4,4.0-2015
1-150,1985,South Africa,Government of South Africa,,ANC,1364,,2,,1,0,3,2/1/78,1,6/26/85,1,0,,,560,,,,560,4,4.0-2015
1-150,1986,South Africa,Government of South Africa,,ANC,1364,,2,,1,0,3,2/1/78,1,6/26/85,1,0,,,560,,,,560,4,4.0-2015
1-150,1987,South Africa,Government of South Africa,,ANC,1364,,2,,1,0,3,2/1/78,1,6/26/85,1,0,,,560,,,,560,4,4.0-2015
1-150,1988,South Africa,Government of South Africa,,ANC,1364,,2,,1,0,3,2/1/78,1,6/26/85,1,1,12/31/88,5,560,,,,560,4,4.0-2015
1-151,1982,"Argentina, United Kingdom",Government of Argentina,,Government of United Kingdom,200,,1,Malvinas/Falkland Islands,1,0,2,4/2/82,1,5/2/82,1,1,6/14/82,1,160,,200,,"160, 200","1, 5",4.0-2015
1-152,1982,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,7/31/82,3,0,,,750,,,,750,3,4.0-2015
1-152,1983,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,7/31/82,3,0,,,750,,,,750,3,4.0-2015
1-152,1984,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,7/31/82,3,0,,,750,,,,750,3,4.0-2015
1-152,1985,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,7/31/82,3,0,,,750,,,,750,3,4.0-2015
1-152,1986,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,7/31/82,3,0,,,750,,,,750,3,4.0-2015
1-152,1987,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,7/31/82,3,0,,,750,,,,750,3,4.0-2015
1-152,1988,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,7/31/82,3,1,12/31/88,5,750,,,,750,3,4.0-2015
1-152,1993,India,Government of India,,UNLF,1158,,1,Manipur,1,0,3,4/26/79,1,12/31/93,5,0,,,750,,,,750,3,4.0-2015
1-152,1994,India,Government of India,,UNLF,1158,,1,Manipur,1,0,3,4/26/79,1,12/31/93,5,0,,,750,,,,750,3,4.0-2015
1-152,1995,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,12/31/93,5,0,,,750,,,,750,3,4.0-2015
1-152,1996,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,12/31/93,5,1,12/19/96,1,750,,,,750,3,4.0-2015
1-152,1998,India,Government of India,,PLA,1157,,1,Manipur,1,0,3,4/26/79,1,12/31/98,5,0,,,750,,,,750,3,4.0-2015
1-152,1999,India,Government of India,,UNLF,1158,,1,Manipur,1,0,3,4/26/79,1,12/31/98,5,0,,,750,,,,750,3,4.0-2015
1-152,2000,India,Government of India,,PLA; UNLF,"1157, 1158",,1,Manipur,1,0,3,4/26/79,1,12/31/98,5,1,12/20/00,1,750,,,,750,3,4.0-2015
1-152,2003,India,Government of India,,UNLF,1158,,1,Manipur,1,0,3,4/26/79,1,8/23/03,1,0,,,750,,,,750,3,4.0-2015
1-152,2004,India,Government of India,,PLA; UNLF,"1157, 1158",,1,Manipur,1,0,3,4/26/79,1,8/23/03,1,0,,,750,,,,750,3,4.0-2015
1-152,2005,India,Government of India,,UNLF,1158,,1,Manipur,1,0,3,4/26/79,1,8/23/03,1,0,,,750,,,,750,3,4.0-2015
1-152,2006,India,Government of India,,PLA; UNLF,"1157, 1158",,1,Manipur,1,0,3,4/26/79,1,8/23/03,1,0,,,750,,,,750,3,4.0-2015
1-152,2007,India,Government of India,,UNLF,1158,,1,Manipur,1,0,3,4/26/79,1,8/23/03,1,0,,,750,,,,750,3,4.0-2015
1-152,2008,India,Government of India,,KCP; PREPAK,"1160, 1161",,1,Manipur,1,0,3,4/26/79,1,8/23/03,1,0,,,750,,,,750,3,4.0-2015
1-152,2009,India,Government of India,,KCP; PREPAK; UNLF,"1160, 1161, 1158",,1,Manipur,1,1,3,4/26/79,1,8/23/03,1,1,12/28/09,1,750,,,,750,3,4.0-2015
1-153,1982,Kenya,Government of Kenya,,Military faction (forces of Hezekiah Ochuka),1365,,2,,1,0,3,8/1/82,1,8/1/82,1,1,8/21/82,1,501,,,,501,4,4.0-2015
1-154,1983,"Chad, Nigeria",Government of Chad,,Government of Nigeria,475,,1,Lake Chad,1,0,2,4/18/83,1,4/24/83,1,1,11/1/83,1,483,,475,,"475, 483",4,4.0-2015
1-155,1983,"Grenada, United States of America",Government of Grenada,,Government of United States of America,2,,2,,1,0,2,10/25/83,1,10/25/83,1,1,10/27/83,1,55,,2,,"2, 55",5,4.0-2015
1-156,1983,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1,0,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1984,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1,0,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1985,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1,0,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1986,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1,0,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1987,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1,1,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1988,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,2,1,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1989,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1,1,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1990,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,2,1,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1991,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,2,1,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1992,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,2,1,3,9/20/81,1,12/31/83,5,0,,,750,,,,750,3,4.0-2015
1-156,1993,India,Government of India,,Sikh insurgents,1162,,1,Punjab/Khalistan,1,1,3,9/20/81,1,12/31/83,5,1,12/24/93,1,750,,,,750,3,4.0-2015
1-157,1984,Sri Lanka,Government of Sri Lanka,,LTTE; TELO,"1163, 1164",,1,Eelam,1,0,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,4.0-2015
1-157,1985,Sri Lanka,Government of Sri Lanka,,EPRLF; LTTE; TELO,"1165, 1163, 1164",,1,Eelam,1,0,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,4.0-2015
1-157,1986,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1,1,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,4.0-2015
1-157,1987,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2,1,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,4.0-2015
1-157,1988,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1,1,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,4.0-2015
1-157,1989,Sri Lanka,Government of Sri Lanka,,EPRLF; LTTE,"1165, 1163",,1,Eelam,1,1,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,4.0-2015
1-157,1990,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2,1,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,4.0-2015
1-157,1991,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2,1,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,4.0-2015
1-157,1992,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2,1,3,7/27/75,1,9/1/84,1,0,,,780,,,,780,3,4.0-2015
